TransactionID,Date,SendingInstitution,ReceivingInstitution,AssetType,Network,Region,Amount_USD,SettlementStatus,SettlementTime_Seconds,TraditionalRail_Benchmark_Hours,Fee_BPS,Fee_USD,SettlementTime_Missing_Reason,log_amount,z_score,is_anomalous
TXN101044,2026-04-28,Citi,Deutsche Bank,Regulated Stablecoin,Public Blockchain,EU,6008.7,Settled,51.6,39.0,2.54,1.53,N/A,8.701130109478044,-1.747947351356063,False
TXN101045,2026-04-23,Citi,UBS,Regulated Stablecoin,Permissioned Ledger,UK,36727.25,Settled,5.8,58.3,3.77,13.85,N/A,10.511301492701797,-0.3552190522321587,False
TXN101046,2026-04-04,HSBC,Standard Chartered,Tokenised Deposit,Permissioned Ledger,EU,307716.97,Settled,13.4,41.7,1.72,52.93,N/A,12.636938960644832,1.2802257916754245,False
TXN101047,2026-06-28,Citi,BNY Mellon,Tokenised Bond,Public Blockchain,APAC,43060.78,Settled,94.9,11.9,2.12,9.13,N/A,10.670391107732346,-0.23281704598942424,False
TXN101048,2026-03-03,JPMorgan,HSBC,Tokenised Deposit,Public Blockchain,US,180052.41,Settled,48.6,51.3,1.11,19.99,N/A,12.101008808081238,0.8678863321377157,False
TXN101049,2026-07-04,UBS,Deutsche Bank,Tokenised Deposit,Permissioned Ledger,US,7686.71,Pending,,48.8,2.65,2.04,Pending,8.94737822881484,-1.5584864375526304,False
TXN101050,2026-07-13,JPMorgan,HSBC,Tokenised Equity,Permissioned Ledger,APAC,2294.7,Settled,5.7,30.5,0.52,0.12,N/A,7.738793086881525,-2.488360119498438,False
TXN101051,2026-03-20,Deutsche Bank,JPMorgan,Regulated Stablecoin,Permissioned Ledger,EU,127547.02,Settled,5.9,36.7,0.83,10.59,N/A,11.756248200125283,0.6026308654048906,False
TXN101052,2026-05-16,HSBC,Barclays,Regulated Stablecoin,Permissioned Ledger,EU,21439.23,Settled,10.1,32.6,2.81,6.02,N/A,9.973024342739139,-0.769364268797042,False
TXN101053,2026-01-26,Barclays,HSBC,Tokenised Equity,Hybrid Network,US,281423.94,Settled,21.4,53.6,1.27,35.74,N/A,12.547621048022307,1.2115054563077705,False
TXN101054,2026-06-28,Standard Chartered,Deutsche Bank,Tokenised Real Estate Fund,Permissioned Ledger,EU,69275.15,Settled,7.9,30.2,4.12,28.54,N/A,11.145855970098625,0.13300100593296393,False
TXN101055,2026-06-22,Standard Chartered,JPMorgan,Tokenised Real Estate Fund,Permissioned Ledger,APAC,235139.14,Settled,7.1,22.2,3.82,89.82,N/A,12.367936955811535,1.0732582591398114,False
TXN101056,2026-02-13,HSBC,Standard Chartered,Regulated Stablecoin,Permissioned Ledger,MEA,168069.1,Settled,7.1,32.9,2.81,47.23,N/A,12.032136433260618,0.8148965951826878,False
TXN101057,2026-05-13,Citi,BNY Mellon,Regulated Stablecoin,Permissioned Ledger,UK,43428.45,Pending,,21.9,3.46,15.03,Pending,10.678893061391575,-0.22627572533394003,False
TXN101058,2026-03-11,Citi,JPMorgan,Tokenised Bond,Hybrid Network,APAC,15745.44,Settled,33.5,40.4,1.7,2.68,N/A,9.664369586958722,-1.006840243181854,False
TXN101059,2026-06-03,HSBC,UBS,Tokenised Bond,Public Blockchain,APAC,447232.67,Settled,28.6,41.5,3.71,165.92,N/A,13.010836488686499,1.567898922022185,False
TXN101060,2026-04-28,Deutsche Bank,UBS,Tokenised Deposit,Public Blockchain,APAC,114643.41,Settled,73.2,37.4,4.06,46.55,N/A,11.649590530010599,0.5205694888611976,False
TXN101061,2026-03-09,BNY Mellon,UBS,Regulated Stablecoin,Hybrid Network,UK,507405.49,Settled,21.7,34.4,4.29,217.68,N/A,13.137067716763193,1.665020004150045,False
TXN101062,2026-01-19,Barclays,Deutsche Bank,Regulated Stablecoin,Hybrid Network,US,46321.2,Failed,,32.8,2.37,10.98,Failed,10.743376606801203,-0.17666271114525597,False
TXN101063,2026-01-20,Standard Chartered,BNY Mellon,Tokenised Equity,Public Blockchain,MEA,206793.33,Pending,,34.6,3.31,68.45,Pending,12.239480003445566,0.9744247263388003,False
TXN101064,2026-04-23,Deutsche Bank,JPMorgan,Tokenised Deposit,Hybrid Network,APAC,18610.0,Settled,24.2,34.8,1.26,2.34,N/A,9.831508082743964,-0.8782455061804603,False
TXN101065,2026-05-20,UBS,BNY Mellon,Tokenised Deposit,Permissioned Ledger,APAC,685374.79,Settled,8.4,42.9,1.52,104.18,N/A,13.437722565359342,1.8963409275661187,False
TXN101066,2026-02-16,Citi,Barclays,Tokenised Real Estate Fund,Public Blockchain,US,28930.14,Settled,52.9,35.3,1.74,5.03,N/A,10.272673802655264,-0.5388168816766282,False
TXN101067,2026-01-01,Barclays,HSBC,Tokenised Bond,Public Blockchain,UK,146057.32,Settled,67.4,25.4,3.71,54.19,N/A,11.891761272985535,0.7068933088524259,False
TXN101068,2026-03-31,Deutsche Bank,BNY Mellon,Tokenised Real Estate Fund,Permissioned Ledger,APAC,24043.29,Settled,3.9,32.5,1.59,3.82,N/A,10.087652825307412,-0.6811702264881037,False
TXN101069,2026-05-22,Deutsche Bank,HSBC,Regulated Stablecoin,Permissioned Ledger,EU,32836.15,Settled,7.3,30.0,1.4,4.6,N/A,10.399315775391123,-0.4413797765932433,False
TXN101070,2026-03-05,Barclays,Standard Chartered,Regulated Stablecoin,Permissioned Ledger,APAC,54793.06,Settled,7.5,6.9,1.6,8.77,N/A,10.911337072900452,-0.04743555815940524,False
TXN101071,2026-02-07,JPMorgan,UBS,Tokenised Deposit,Hybrid Network,APAC,174409.63,Settled,28.2,2.0,2.02,35.23,N/A,12.069167740434391,0.8433881236271462,False
TXN101072,2026-02-06,HSBC,Deutsche Bank,Tokenised Bond,Permissioned Ledger,US,861664.3,Settled,5.9,34.8,2.38,205.08,N/A,13.666622191181798,2.072454078782807,False
TXN101073,2026-05-06,Citi,Standard Chartered,Tokenised Deposit,Public Blockchain,MEA,42017.65,Settled,66.7,41.6,1.95,8.19,N/A,10.645868846324586,-0.25168423599011847,False
TXN101074,2026-05-19,Standard Chartered,HSBC,Regulated Stablecoin,Permissioned Ledger,US,1647.76,Settled,12.9,21.3,3.76,0.62,N/A,7.40777876921404,-2.7430393238562445,False
TXN101075,2026-04-10,Barclays,UBS,Tokenised Bond,Hybrid Network,MEA,41249.59,Settled,17.1,43.9,1.98,8.17,N/A,10.627420694690842,-0.2658780648645345,False
TXN101076,2026-03-18,Barclays,BNY Mellon,Regulated Stablecoin,Permissioned Ledger,MEA,14015.06,Settled,1.5,41.0,1.65,2.31,N/A,9.547959093988927,-1.0964053470038257,False
TXN101077,2026-01-03,UBS,HSBC,Tokenised Deposit,Public Blockchain,APAC,119124.15,Settled,76.1,21.3,1.96,23.35,N/A,11.687929900137242,0.5500674282501559,False
TXN101078,2026-06-10,BNY Mellon,Barclays,Tokenised Equity,Permissioned Ledger,APAC,37287.85,Settled,14.1,46.8,3.92,14.62,N/A,10.5264496333302,-0.3435642198070028,False
TXN101079,2026-05-14,Standard Chartered,BNY Mellon,Tokenised Deposit,Public Blockchain,APAC,36473.75,Settled,72.6,19.8,1.21,4.41,N/A,10.504375519357902,-0.3605478289239225,False
TXN101080,2026-06-27,Deutsche Bank,Standard Chartered,Tokenised Equity,Permissioned Ledger,APAC,20729.59,Settled,4.5,42.0,1.82,3.77,N/A,9.939365666192204,-0.7952609279600489,False
TXN101081,2026-01-10,BNY Mellon,Standard Chartered,Tokenised Bond,Permissioned Ledger,MEA,136711.76,Settled,4.4,57.9,2.99,40.88,N/A,11.825637361442897,0.6560182128766023,False
TXN101082,2026-01-05,JPMorgan,Deutsche Bank,Tokenised Deposit,Permissioned Ledger,EU,9426.14,Settled,5.5,26.5,1.8,1.7,N/A,9.151348042245884,-1.4015540421092072,False
TXN101083,2026-05-31,JPMorgan,UBS,Tokenised Deposit,Public Blockchain,EU,29262.29,Settled,35.4,47.4,3.06,8.95,N/A,10.284089108444578,-0.5300340561589604,False
TXN101084,2026-05-18,Citi,Standard Chartered,Regulated Stablecoin,Permissioned Ledger,APAC,36400.48,Settled,6.2,30.2,2.45,8.92,N/A,10.502364712138922,-0.3620949244884146,False
TXN101085,2026-06-21,Citi,BNY Mellon,Tokenised Real Estate Fund,Permissioned Ledger,MEA,204163.64,Settled,7.9,33.8,1.52,31.03,N/A,12.226682006153029,0.9645780713940708,False
TXN101086,2026-05-10,Citi,Standard Chartered,Tokenised Deposit,Hybrid Network,MEA,30698.64,Settled,33.3,44.6,1.64,5.03,N/A,10.33200620712217,-0.4931671053504985,False
TXN101087,2026-01-13,HSBC,JPMorgan,Tokenised Bond,Permissioned Ledger,APAC,51176.83,Settled,13.1,28.3,4.27,21.85,N/A,10.843061709440144,-0.09996596036629171,False
TXN101088,2026-06-17,Standard Chartered,BNY Mellon,Tokenised Deposit,Permissioned Ledger,EU,217777.71,Settled,9.4,30.3,2.35,51.18,N/A,12.291234734473564,1.0142443142431623,False
TXN101089,2026-05-10,Barclays,Deutsche Bank,Tokenised Bond,Public Blockchain,US,64626.46,Settled,112.7,36.7,1.87,12.09,N/A,11.07639467685027,0.07955816085359897,False
TXN101090,2026-03-25,Barclays,JPMorgan,Regulated Stablecoin,Permissioned Ledger,US,11014.01,Pending,,40.7,4.43,4.88,Pending,9.30701416708896,-1.281786036000413,False
TXN101091,2026-03-06,Citi,Standard Chartered,Regulated Stablecoin,Permissioned Ledger,MEA,66368.77,Settled,10.5,32.9,1.6,10.62,N/A,11.102996960712842,0.10002569994967496,False
TXN101092,2026-03-04,Deutsche Bank,BNY Mellon,Tokenised Deposit,Permissioned Ledger,APAC,123927.64,Settled,3.5,28.3,3.05,37.8,N/A,11.727461195061807,0.5804824230140242,False
TXN101093,2026-04-11,Deutsche Bank,JPMorgan,Tokenised Equity,Public Blockchain,MEA,15102.89,Settled,40.5,37.9,1.06,1.6,N/A,9.622707605519778,-1.0388945674769694,False
TXN101094,2026-03-14,HSBC,Deutsche Bank,Tokenised Deposit,Permissioned Ledger,APAC,21351.62,Settled,10.6,27.1,3.33,7.11,N/A,9.968929727755336,-0.7725146258377124,False
TXN101095,2026-01-17,Citi,JPMorgan,Regulated Stablecoin,Permissioned Ledger,MEA,4743.19,Settled,4.7,34.5,3.16,1.5,N/A,8.464675990465777,-1.9298728563357699,False
TXN101096,2026-01-09,Standard Chartered,BNY Mellon,Tokenised Deposit,Permissioned Ledger,APAC,105730.83,Settled,5.7,2.0,4.31,45.57,N/A,11.568661261814752,0.45830329512488205,False
TXN101097,2026-05-23,BNY Mellon,Deutsche Bank,Tokenised Real Estate Fund,Public Blockchain,UK,168027.95,Settled,66.9,25.1,3.59,60.32,N/A,12.031891564968335,0.8147081958944319,False
TXN101098,2026-06-01,Citi,BNY Mellon,Tokenised Equity,Permissioned Ledger,MEA,197962.1,Settled,12.2,41.1,0.77,15.24,N/A,12.195835928672448,0.9408453986635668,False
TXN101099,2026-02-07,Deutsche Bank,Citi,Tokenised Equity,Permissioned Ledger,MEA,28719.82,Settled,8.1,10.4,2.35,6.75,N/A,10.265377574286607,-0.5444305289920569,False
TXN101100,2026-06-12,BNY Mellon,UBS,Tokenised Deposit,Public Blockchain,US,13202.74,Settled,52.9,47.4,1.95,2.57,N/A,9.488255401776486,-1.1423407885189631,False
TXN101101,2026-04-04,Barclays,HSBC,Tokenised Real Estate Fund,Hybrid Network,UK,40544.66,Settled,22.0,48.2,0.52,2.11,N/A,10.610184025455567,-0.2791397909359379,False
TXN101102,2026-04-05,Citi,Deutsche Bank,Tokenised Deposit,Public Blockchain,APAC,119826.94,Settled,89.9,31.3,3.53,42.3,N/A,11.693812159508182,0.5545931815377289,False
TXN101103,2026-02-18,JPMorgan,UBS,Tokenised Bond,Permissioned Ledger,UK,409759.75,Settled,6.2,31.0,1.38,56.55,N/A,12.923328731771388,1.5005713028928391,False
TXN101104,2026-03-10,BNY Mellon,Standard Chartered,Regulated Stablecoin,Permissioned Ledger,MEA,52662.71,Settled,10.5,33.3,1.41,7.43,N/A,10.871681882524621,-0.07794587688138568,False
TXN101105,2026-03-03,Barclays,BNY Mellon,Tokenised Deposit,Permissioned Ledger,UK,522647.35,Settled,4.0,23.1,2.89,151.05,N/A,13.166664145967445,1.6877912096214134,False
TXN101106,2026-07-07,Deutsche Bank,HSBC,Tokenised Bond,Hybrid Network,EU,110747.43,Settled,14.8,51.5,1.52,16.83,N/A,11.615016511734666,0.4939685746529727,False
TXN101107,2026-06-27,UBS,Citi,Tokenised Equity,Public Blockchain,APAC,115220.8,Settled,83.9,32.8,0.71,8.18,N/A,11.654614245452144,0.5244346867794885,False
TXN101108,2026-03-19,Barclays,BNY Mellon,Tokenised Equity,Public Blockchain,UK,17524.56,Settled,55.0,27.2,0.9,1.58,N/A,9.77141566574319,-0.9244800287761519,False
TXN101109,2026-04-27,Deutsche Bank,JPMorgan,Tokenised Bond,Permissioned Ledger,UK,49750.21,Settled,8.6,55.3,3.32,16.52,N/A,10.814790063899013,-0.1217178901409253,False
TXN101110,2026-04-30,Standard Chartered,JPMorgan,Tokenised Deposit,Hybrid Network,APAC,74611.42,Settled,17.5,56.4,1.98,14.77,N/A,11.22006226026993,0.19009460560667107,False
TXN101111,2026-05-17,UBS,Barclays,Tokenised Bond,Permissioned Ledger,UK,174953.73,Pending,,34.2,2.53,44.26,Pending,12.072282533726444,0.8457846153648717,False
TXN101112,2026-06-11,JPMorgan,Deutsche Bank,Tokenised Bond,Hybrid Network,APAC,178994.76,Settled,45.7,27.9,3.53,63.19,N/A,12.095117397391508,0.8633535379142568,False
TXN101113,2026-03-17,Barclays,UBS,Tokenised Bond,Hybrid Network,EU,528573.67,Settled,24.3,32.0,4.44,234.69,N/A,13.177939360972768,1.6964662506491055,False
TXN101114,2026-02-04,Citi,UBS,Tokenised Deposit,Permissioned Ledger,APAC,37310.37,Settled,9.5,38.5,1.85,6.9,N/A,10.527053384919247,-0.34309969919227007,False
TXN101115,2026-01-01,HSBC,UBS,Regulated Stablecoin,Permissioned Ledger,MEA,24156.62,Settled,9.4,31.6,0.73,1.76,N/A,10.092355137262555,-0.6775523132938445,False
TXN101116,2026-02-09,UBS,Deutsche Bank,Tokenised Deposit,Hybrid Network,APAC,102402.64,Settled,13.1,24.9,3.82,39.12,N/A,11.53667753783077,0.4336953282126385,False
TXN101117,2026-03-05,Deutsche Bank,Standard Chartered,Regulated Stablecoin,Permissioned Ledger,MEA,260890.92,Settled,7.0,22.1,1.87,48.79,N/A,12.47186150092505,1.1532167958256603,False
TXN101118,2026-05-30,Barclays,Citi,Tokenised Bond,Public Blockchain,MEA,36489.9,Settled,66.3,39.3,2.46,8.98,N/A,10.504818193417922,-0.3602072397971738,False
TXN101119,2026-03-01,HSBC,BNY Mellon,Tokenised Deposit,Permissioned Ledger,MEA,53202.58,Settled,9.0,44.9,1.86,9.9,N/A,10.88188096629873,-0.07009880078186151,False
TXN101120,2026-03-05,UBS,BNY Mellon,Tokenised Bond,Hybrid Network,UK,1321210.72,Settled,25.5,21.2,1.2,158.55,N/A,14.094059843183011,2.4013204610327468,False
TXN101121,2026-04-03,Citi,Deutsche Bank,Tokenised Bond,Hybrid Network,MEA,6967.76,Settled,29.4,46.0,0.57,0.4,N/A,8.849192582619079,-1.634029521092638,False
TXN101122,2026-03-13,Deutsche Bank,BNY Mellon,Tokenised Deposit,Permissioned Ledger,UK,12476.26,Settled,5.6,41.9,1.3,1.62,N/A,9.431663066536457,-1.185882382167366,False
TXN101123,2026-01-11,Standard Chartered,HSBC,Tokenised Deposit,Permissioned Ledger,MEA,66507.01,Settled,11.2,32.1,4.13,27.47,N/A,11.10507767051811,0.1016265778858297,False
TXN101124,2026-04-15,HSBC,UBS,Tokenised Bond,Public Blockchain,EU,5261.17,Settled,52.9,30.3,0.99,0.52,N/A,8.568298768185938,-1.8501464965544783,False
TXN101125,2026-01-14,Citi,BNY Mellon,Tokenised Equity,Public Blockchain,UK,69777.94,Settled,79.2,55.3,2.76,19.26,N/A,11.153087524026361,0.13856489336104974,False
TXN101126,2026-03-01,Citi,Deutsche Bank,Tokenised Equity,Hybrid Network,MEA,125961.33,Settled,21.2,51.9,1.55,19.52,N/A,11.743738172979729,0.5930057718972293,False
TXN101127,2026-01-30,BNY Mellon,Deutsche Bank,Tokenised Deposit,Permissioned Ledger,MEA,40968.45,Settled,13.3,38.0,1.97,8.07,N/A,10.620581945993889,-0.2711397317592356,False
TXN101128,2026-02-04,Deutsche Bank,JPMorgan,Tokenised Deposit,Hybrid Network,EU,82264.76,Settled,30.7,35.5,1.5,12.34,N/A,11.317710261214836,0.26522403010715645,False
TXN101129,2026-06-14,UBS,HSBC,Tokenised Equity,Public Blockchain,US,62541.41,Settled,44.7,21.8,3.95,24.7,N/A,11.04360016560675,0.054326382090503,False
TXN101130,2026-01-05,BNY Mellon,JPMorgan,Tokenised Bond,Public Blockchain,MEA,11728.42,Settled,40.0,39.3,2.56,3.0,N/A,9.369855494559731,-1.2334365283603195,False
TXN101131,2026-03-24,BNY Mellon,Standard Chartered,Tokenised Deposit,Permissioned Ledger,MEA,93423.04,Settled,6.6,50.4,3.65,34.1,N/A,11.444903978678733,0.36308564223100803,False
TXN101132,2026-05-03,BNY Mellon,Citi,Tokenised Bond,Permissioned Ledger,US,77362.22,Settled,8.6,41.4,1.95,15.09,N/A,11.256266752839016,0.21794999091642434,False
TXN101133,2026-03-19,UBS,Citi,Tokenised Deposit,Hybrid Network,EU,114916.29,Settled,33.8,29.2,0.78,8.96,N/A,11.651967931193177,0.522398638264416,False
TXN101134,2026-06-03,Deutsche Bank,HSBC,Tokenised Equity,Public Blockchain,MEA,41407.22,Settled,24.8,62.3,1.63,6.75,N/A,10.631234690829457,-0.262943613240657,False
TXN101135,2026-03-03,Deutsche Bank,HSBC,Tokenised Deposit,Permissioned Ledger,UK,10903.8,Settled,9.3,45.6,3.57,3.89,N/A,9.296958338256633,-1.289522893137656,False
TXN101136,2026-05-12,BNY Mellon,HSBC,Tokenised Equity,Permissioned Ledger,US,54818.68,Settled,7.2,60.0,1.64,8.99,N/A,10.911804532554077,-0.047075899237417486,False
TXN101137,2026-03-30,JPMorgan,BNY Mellon,Tokenised Deposit,Permissioned Ledger,MEA,87944.12,Settled,9.6,37.6,4.5,39.57,N/A,11.384468262554664,0.31658698862070245,False
TXN101138,2026-02-11,Standard Chartered,UBS,Tokenised Bond,Permissioned Ledger,APAC,248045.32,Settled,4.7,18.6,1.19,29.52,N/A,12.42137078190054,1.1143697264927477,False
TXN101139,2026-03-30,Citi,Standard Chartered,Tokenised Deposit,Public Blockchain,UK,5879.08,Settled,56.6,38.6,3.49,2.05,N/A,8.679325646242296,-1.7647234938125584,False
TXN101140,2026-05-26,HSBC,Deutsche Bank,Tokenised Deposit,Hybrid Network,EU,51228.33,Settled,15.9,26.9,1.64,8.4,N/A,10.844067498573278,-0.09919211596589508,False
TXN101141,2026-02-09,Barclays,HSBC,Tokenised Equity,Hybrid Network,MEA,121458.15,Settled,15.2,35.9,1.88,22.83,N/A,11.707333271238374,0.5649961937147957,False
TXN101142,2026-03-13,JPMorgan,HSBC,Tokenised Deposit,Public Blockchain,APAC,52412.41,Settled,56.4,64.7,2.04,10.69,N/A,10.866917753598747,-0.0816113514531487,False
TXN101143,2026-02-08,Deutsche Bank,Citi,Tokenised Deposit,Public Blockchain,EU,391091.94,Settled,43.3,22.8,0.98,38.33,N/A,12.876700508931478,1.4646960006486145,False
TXN101144,2026-04-14,BNY Mellon,Citi,Tokenised Equity,Permissioned Ledger,EU,82313.55,Settled,11.8,28.7,2.49,20.5,N/A,11.31830316326283,0.2656802031902695,False
TXN101145,2026-01-14,Deutsche Bank,JPMorgan,Tokenised Bond,Public Blockchain,EU,36126.51,Settled,77.3,53.6,3.08,11.13,N/A,10.4948099039699,-0.3679075205933819,False
TXN101146,2026-02-01,UBS,Standard Chartered,Regulated Stablecoin,Permissioned Ledger,US,6788.49,Settled,10.4,54.5,2.83,1.92,N/A,8.823131107275257,-1.654080967361565,False
TXN101147,2026-06-28,BNY Mellon,Deutsche Bank,Tokenised Real Estate Fund,Hybrid Network,EU,34341.34,Settled,18.3,40.0,2.76,9.48,N/A,10.444134274238227,-0.40689685843029644,False
TXN101148,2026-05-05,BNY Mellon,JPMorgan,Tokenised Deposit,Permissioned Ledger,US,41466.52,Settled,6.7,27.1,2.68,11.11,N/A,10.6326657491855,-0.26184257082631374,False
TXN101149,2026-06-15,JPMorgan,BNY Mellon,Tokenised Equity,Public Blockchain,MEA,36272.65,Settled,79.9,47.2,3.17,11.5,N/A,10.498846861346566,-0.3648015247562215,False
TXN101150,2026-04-07,UBS,JPMorgan,Tokenised Equity,Hybrid Network,APAC,35028.7,Settled,10.4,41.4,3.43,12.01,N/A,10.463951552066936,-0.39164963714537554,False
TXN101151,2026-01-23,Barclays,Citi,Regulated Stablecoin,Permissioned Ledger,US,196398.05,Settled,7.1,24.0,1.21,23.76,N/A,12.187903837823594,0.9347425249253097,False
TXN101152,2026-03-04,UBS,Citi,Tokenised Bond,Permissioned Ledger,MEA,93163.96,Failed,,30.2,2.56,23.85,Failed,11.442126964315637,0.360949034323933,False
TXN101153,2026-05-23,UBS,Barclays,Regulated Stablecoin,Permissioned Ledger,APAC,26278.94,Settled,7.6,25.7,2.85,7.49,N/A,10.176561189490918,-0.6127649937158001,False
TXN101154,2026-06-02,JPMorgan,UBS,Tokenised Real Estate Fund,Permissioned Ledger,MEA,116118.63,Settled,7.4,52.7,3.59,41.69,N/A,11.662376231774552,0.530406683745531,False
TXN101155,2026-05-25,Citi,Deutsche Bank,Tokenised Real Estate Fund,Public Blockchain,EU,45437.02,Settled,80.6,40.8,1.54,7.0,N/A,10.724104478502,-0.19149049967147047,False
TXN101156,2026-07-13,Deutsche Bank,Barclays,Tokenised Deposit,Public Blockchain,UK,28484.47,Settled,79.3,40.6,0.98,2.79,N/A,10.257149411690609,-0.5507611974599401,False
TXN101157,2026-02-22,HSBC,Barclays,Tokenised Bond,Permissioned Ledger,UK,446580.9,Settled,8.1,34.0,3.02,134.87,N/A,13.009378089129815,1.566776843553346,False
TXN101158,2026-04-14,HSBC,UBS,Tokenised Real Estate Fund,Permissioned Ledger,MEA,24728.73,Settled,6.7,40.4,0.52,1.29,N/A,10.115761442542395,-0.6595437291104445,False
TXN101159,2026-04-14,Deutsche Bank,UBS,Tokenised Bond,Permissioned Ledger,UK,24433.79,Settled,5.6,23.7,2.74,6.69,N/A,10.103763215437736,-0.6687750486323641,False
TXN101160,2026-06-28,UBS,Standard Chartered,Tokenised Bond,Public Blockchain,US,3818.74,Settled,59.8,31.5,4.08,1.56,N/A,8.247937636457017,-2.096629243013341,False
TXN101161,2026-02-08,BNY Mellon,HSBC,Regulated Stablecoin,Permissioned Ledger,US,47506.71,Pending,,57.0,3.31,15.72,Pending,10.768647292640424,-0.15721969064855965,False
TXN101162,2026-06-28,BNY Mellon,Citi,Tokenised Equity,Public Blockchain,MEA,244900.12,Settled,54.8,43.2,2.96,72.49,N/A,12.408609816225024,1.104551563314856,False
TXN101163,2026-07-17,Barclays,Standard Chartered,Tokenised Deposit,Permissioned Ledger,MEA,93991.6,Failed,,30.3,3.79,35.62,Failed,11.450971334749037,0.36775380712317657,False
TXN101164,2026-05-14,JPMorgan,Citi,Tokenised Deposit,Permissioned Ledger,APAC,38093.45,Settled,13.0,46.3,2.87,10.93,N/A,10.547823881212652,-0.3271190808691829,False
TXN101165,2026-03-08,UBS,BNY Mellon,Tokenised Bond,Public Blockchain,MEA,34510.18,Settled,70.6,29.1,2.16,7.45,N/A,10.449038608495021,-0.403123511237261,False
TXN101166,2026-05-15,Barclays,JPMorgan,Tokenised Deposit,Permissioned Ledger,APAC,123785.3,Settled,6.8,21.3,2.7,33.42,N/A,11.726311970750459,0.5795982209791842,False
TXN101167,2026-06-28,Standard Chartered,Deutsche Bank,Regulated Stablecoin,Hybrid Network,MEA,18758.36,Settled,20.5,47.0,0.85,1.59,N/A,9.839448106839688,-0.8721365286790334,False
TXN101168,2026-07-19,HSBC,Barclays,Regulated Stablecoin,Permissioned Ledger,APAC,32734.55,Pending,,38.6,2.31,7.56,Pending,10.39621692232256,-0.4437640040776754,False
TXN101169,2026-02-11,Standard Chartered,Deutsche Bank,Tokenised Equity,Permissioned Ledger,UK,9996.1,Settled,10.4,22.5,3.99,3.99,N/A,9.210050329918051,-1.3563890715312619,False
TXN101170,2026-07-11,Deutsche Bank,JPMorgan,Tokenised Bond,Hybrid Network,UK,175411.55,Settled,24.0,14.9,1.07,18.77,N/A,12.07489590710175,0.8477953194836627,False
TXN101171,2026-01-15,BNY Mellon,Barclays,Tokenised Deposit,Public Blockchain,MEA,43197.89,Settled,54.1,35.4,0.64,2.76,N/A,10.67357007945765,-0.23037117598784496,False
