TransactionID,Date,SendingInstitution,ReceivingInstitution,AssetType,Network,Region,Amount_USD,SettlementStatus,SettlementTime_Seconds,TraditionalRail_Benchmark_Hours,Fee_BPS,Fee_USD
TXN101772,2026-02-09,BNY Mellon,Barclays,Tokenised Deposit,Permissioned Ledger,MEA,61395.99,Settled,4.5,37.0,2.94,18.05
TXN101773,2026-04-01,Barclays,JPMorgan,Tokenised Equity,Permissioned Ledger,US,59300.73,Settled,4.7,48.5,2.69,15.95
TXN101774,2026-02-02,Standard Chartered,Citi,Regulated Stablecoin,Public Blockchain,UK,84388.02,Settled,35.2,50.7,2.68,22.62
TXN101775,2026-01-06,Citi,UBS,Tokenised Bond,Hybrid Network,MEA,25992.03,Settled,29.8,50.1,3.29,8.55
TXN101776,2026-05-27,JPMorgan,BNY Mellon,Tokenised Bond,Permissioned Ledger,US,5158.37,Settled,6.9,27.8,2.14,1.1
TXN101777,2026-03-21,JPMorgan,BNY Mellon,Tokenised Real Estate Fund,Permissioned Ledger,US,25418.24,Settled,4.9,23.4,0.97,2.47
TXN101778,2026-06-17,HSBC,Citi,Tokenised Bond,Permissioned Ledger,APAC,90935.16,Settled,12.2,28.9,2.03,18.46
TXN101779,2026-04-02,Standard Chartered,Barclays,Tokenised Deposit,Public Blockchain,MEA,490497.15,Settled,74.4,42.3,3.5,171.67
TXN101780,2026-04-07,Barclays,UBS,Tokenised Deposit,Public Blockchain,US,8002.31,Settled,53.3,25.5,1.28,1.02
TXN101781,2026-02-28,HSBC,JPMorgan,Tokenised Equity,Permissioned Ledger,MEA,21137.07,Settled,12.1,39.8,2.6,5.5
TXN101782,2026-02-28,BNY Mellon,HSBC,Tokenised Deposit,Public Blockchain,MEA,162415.98,Settled,74.8,22.5,2.12,34.43
TXN101783,2026-02-17,Citi,Standard Chartered,Tokenised Equity,Hybrid Network,UK,138988.5,Settled,20.9,30.3,2.1,29.19
TXN101784,2026-06-18,Standard Chartered,Citi,Regulated Stablecoin,Permissioned Ledger,MEA,41148.58,Settled,9.2,25.1,1.84,7.57
TXN101785,2026-01-13,Citi,HSBC,Tokenised Bond,Public Blockchain,MEA,51883.93,Settled,76.4,45.5,2.06,10.69
TXN101786,2026-04-17,Deutsche Bank,HSBC,Tokenised Equity,Permissioned Ledger,MEA,106403.4,Settled,2.6,27.0,2.47,26.28
TXN101787,2026-02-14,UBS,Barclays,Tokenised Equity,Public Blockchain,EU,5881.58,Settled,55.6,28.0,1.23,0.72
TXN101788,2026-03-30,UBS,JPMorgan,Tokenised Real Estate Fund,Public Blockchain,UK,11788.56,Settled,27.8,28.4,2.51,2.96
TXN101789,2026-06-30,JPMorgan,Deutsche Bank,Regulated Stablecoin,Permissioned Ledger,EU,236489.84,Settled,7.4,16.9,1.3,30.74
TXN101790,2026-06-19,JPMorgan,Deutsche Bank,Regulated Stablecoin,Permissioned Ledger,EU,35150.68,Settled,12.7,27.5,0.86,3.02
TXN101791,2026-04-10,Deutsche Bank,UBS,Tokenised Equity,Permissioned Ledger,US,66141.65,Settled,10.4,32.4,2.08,13.76
TXN101792,2026-07-10,Citi,UBS,Regulated Stablecoin,Hybrid Network,APAC,608072.18,Settled,25.7,65.7,4.09,248.7
TXN101793,2026-06-04,JPMorgan,BNY Mellon,Tokenised Bond,Permissioned Ledger,US,57483.69,Settled,8.9,31.0,3.96,22.76
TXN101794,2026-06-15,Citi,Standard Chartered,Tokenised Real Estate Fund,Public Blockchain,UK,199275.84,Settled,41.7,22.3,4.12,82.1
TXN101795,2026-07-07,UBS,Deutsche Bank,Tokenised Deposit,Hybrid Network,MEA,98334.3,Settled,34.1,49.1,3.67,36.09
TXN101796,2026-01-07,BNY Mellon,UBS,Tokenised Deposit,Permissioned Ledger,UK,210344.63,Settled,12.3,39.1,3.38,71.1
TXN101797,2026-05-13,BNY Mellon,Standard Chartered,Regulated Stablecoin,Permissioned Ledger,UK,37935.3,Settled,8.3,37.4,3.02,11.46
TXN101798,2026-02-14,JPMorgan,Barclays,Regulated Stablecoin,Permissioned Ledger,EU,12968.68,Settled,9.9,28.5,0.53,0.69
TXN101799,2026-02-27,HSBC,Standard Chartered,Regulated Stablecoin,Permissioned Ledger,EU,15264.3,Settled,5.4,31.2,1.57,2.4
TXN101800,2026-01-31,BNY Mellon,Standard Chartered,Tokenised Deposit,Public Blockchain,EU,129011.01,Settled,86.2,54.2,1.44,18.58
TXN101801,2026-01-23,Barclays,JPMorgan,Tokenised Equity,Hybrid Network,MEA,50545.43,Settled,24.5,21.8,1.07,5.41
TXN101802,2026-06-19,Citi,JPMorgan,Tokenised Bond,Permissioned Ledger,APAC,225910.81,Failed,,44.4,1.67,37.73
TXN101803,2026-05-18,JPMorgan,Citi,Tokenised Bond,Permissioned Ledger,EU,255780.07,Settled,1.1,42.4,2.05,52.43
TXN101804,2026-06-09,UBS,HSBC,Regulated Stablecoin,Permissioned Ledger,US,167841.36,Settled,1.0,44.1,1.21,20.31
TXN101805,2026-04-17,Standard Chartered,BNY Mellon,Tokenised Deposit,Hybrid Network,UK,78288.76,Settled,13.7,36.2,3.33,26.07
TXN101806,2026-06-30,Barclays,Citi,Tokenised Deposit,Public Blockchain,EU,162326.04,Settled,47.7,46.0,4.33,70.29
TXN101807,2026-06-07,BNY Mellon,HSBC,Tokenised Bond,Public Blockchain,EU,179341.22,Settled,20.0,33.5,3.62,64.92
TXN101808,2026-02-08,HSBC,Barclays,Regulated Stablecoin,Permissioned Ledger,UK,60852.55,Settled,7.4,52.1,2.67,16.25
TXN101809,2026-06-08,Standard Chartered,Deutsche Bank,Tokenised Real Estate Fund,Permissioned Ledger,MEA,36791.27,Settled,4.9,32.1,1.42,5.22
TXN101810,2026-03-23,Deutsche Bank,BNY Mellon,Regulated Stablecoin,Permissioned Ledger,APAC,102982.65,Settled,7.7,34.0,1.75,18.02
TXN101811,2026-04-10,UBS,Barclays,Tokenised Equity,Public Blockchain,US,50875.27,Settled,76.4,32.5,3.26,16.59
TXN101812,2026-01-02,Deutsche Bank,Barclays,Tokenised Deposit,Public Blockchain,UK,3987.33,Settled,60.2,51.8,0.85,0.34
TXN101813,2026-03-18,HSBC,Barclays,Tokenised Bond,Permissioned Ledger,APAC,40351.43,Settled,8.3,15.2,2.42,9.77
TXN101814,2026-01-12,Barclays,Deutsche Bank,Regulated Stablecoin,Permissioned Ledger,MEA,97789.62,Settled,7.4,38.2,3.23,31.59
TXN101815,2026-02-08,UBS,JPMorgan,Tokenised Bond,Public Blockchain,UK,23812.04,Settled,65.0,45.3,1.55,3.69
TXN101816,2026-07-13,UBS,Standard Chartered,Tokenised Deposit,Public Blockchain,EU,157846.07,Settled,61.4,68.3,2.88,45.46
TXN101817,2026-01-13,Standard Chartered,HSBC,Tokenised Bond,Hybrid Network,APAC,17421.66,Settled,30.0,39.3,4.04,7.04
TXN101818,2026-02-15,JPMorgan,BNY Mellon,Tokenised Bond,Public Blockchain,US,376137.91,Settled,86.4,33.7,3.28,123.37
TXN101819,2026-06-04,BNY Mellon,Standard Chartered,Tokenised Real Estate Fund,Permissioned Ledger,MEA,2084.23,Settled,9.0,53.5,4.47,0.93
TXN101820,2026-04-23,JPMorgan,Barclays,Tokenised Bond,Public Blockchain,UK,26836.15,Settled,38.0,53.4,2.62,7.03
TXN101821,2026-01-17,JPMorgan,Deutsche Bank,Tokenised Bond,Permissioned Ledger,MEA,14619.25,Settled,5.0,31.0,3.26,4.77
TXN101822,2026-04-14,Deutsche Bank,Standard Chartered,Tokenised Real Estate Fund,Public Blockchain,UK,65299.73,Settled,73.6,43.6,4.09,26.71
TXN101823,2026-04-08,HSBC,Barclays,Tokenised Deposit,Public Blockchain,US,86498.54,Settled,60.2,57.1,1.98,17.13
TXN101824,2026-07-07,Citi,Barclays,Tokenised Deposit,Public Blockchain,MEA,161691.25,Settled,99.5,52.6,1.58,25.55
TXN101825,2026-07-11,Barclays,UBS,Tokenised Equity,Permissioned Ledger,UK,10429.05,Settled,11.4,30.2,3.76,3.92
TXN101826,2026-03-29,Barclays,JPMorgan,Tokenised Equity,Permissioned Ledger,UK,24410.12,Settled,10.3,32.2,4.45,10.86
TXN101827,2026-04-19,Standard Chartered,Deutsche Bank,Regulated Stablecoin,Public Blockchain,UK,527549.27,Settled,46.5,51.9,3.36,177.26
TXN101828,2026-06-12,Standard Chartered,UBS,Tokenised Bond,Permissioned Ledger,US,122002.53,Pending,,35.9,2.37,28.91
TXN101829,2026-03-11,Barclays,UBS,Regulated Stablecoin,Public Blockchain,APAC,86660.27,Settled,57.0,20.8,2.93,25.39
TXN101830,2026-06-07,Standard Chartered,JPMorgan,Tokenised Deposit,Public Blockchain,EU,37897.22,Settled,68.5,22.5,1.55,5.87
TXN101831,2026-07-18,Citi,JPMorgan,Tokenised Bond,Permissioned Ledger,UK,81907.43,Settled,5.3,51.6,4.48,36.69
TXN101832,2026-03-15,HSBC,Deutsche Bank,Tokenised Deposit,Permissioned Ledger,EU,79375.84,Settled,8.1,34.0,0.67,5.32
TXN101833,2026-03-04,BNY Mellon,UBS,Tokenised Deposit,Hybrid Network,UK,23828.62,Failed,,40.2,2.52,6.0
TXN101834,2026-06-05,HSBC,Barclays,Tokenised Bond,Public Blockchain,APAC,347816.76,Settled,63.7,46.2,2.02,70.26
TXN101835,2026-03-01,UBS,Citi,Regulated Stablecoin,Hybrid Network,EU,92632.88,Settled,25.6,14.2,3.59,33.26
TXN101836,2026-03-20,BNY Mellon,UBS,Regulated Stablecoin,Permissioned Ledger,EU,68359.59,Pending,,19.8,0.99,6.77
TXN101837,2026-02-06,Standard Chartered,BNY Mellon,Tokenised Deposit,Permissioned Ledger,APAC,63133.27,Settled,6.6,61.0,1.11,7.01
TXN101838,2026-01-22,Deutsche Bank,Barclays,Tokenised Bond,Permissioned Ledger,MEA,136530.76,Settled,9.2,14.2,1.91,26.08
TXN101839,2026-07-15,JPMorgan,HSBC,Tokenised Deposit,Permissioned Ledger,US,89918.35,Settled,7.1,52.8,1.03,9.26
TXN101840,2026-05-28,Standard Chartered,JPMorgan,Tokenised Deposit,Public Blockchain,UK,35021.45,Settled,107.6,21.5,2.42,8.48
TXN101841,2026-04-06,Standard Chartered,JPMorgan,Regulated Stablecoin,Permissioned Ledger,APAC,97481.0,Settled,11.7,42.7,3.29,32.07
TXN101842,2026-03-09,UBS,Citi,Tokenised Deposit,Permissioned Ledger,UK,39545.94,Settled,5.3,25.3,2.8,11.07
TXN101843,2026-07-11,Barclays,UBS,Tokenised Bond,Permissioned Ledger,UK,227805.86,Settled,12.2,18.8,0.55,12.53
TXN101844,2026-01-17,Citi,UBS,Tokenised Equity,Public Blockchain,US,12912.98,Settled,66.8,29.8,3.76,4.86
TXN101845,2026-01-12,Deutsche Bank,HSBC,Regulated Stablecoin,Hybrid Network,US,370776.91,Settled,28.1,17.8,3.73,138.3
TXN101846,2026-05-30,Citi,UBS,Tokenised Deposit,Public Blockchain,MEA,70426.71,Settled,44.3,32.2,1.44,10.14
TXN101847,2026-05-25,BNY Mellon,JPMorgan,Tokenised Deposit,Permissioned Ledger,US,56386.75,Settled,9.6,32.5,2.37,13.36
TXN101848,2026-05-18,Barclays,HSBC,Tokenised Bond,Public Blockchain,US,980094.26,Settled,39.9,49.0,4.39,430.26
TXN101849,2026-04-28,UBS,Barclays,Tokenised Real Estate Fund,Permissioned Ledger,EU,23430.52,Pending,,33.5,3.33,7.8
TXN101850,2026-07-12,BNY Mellon,Barclays,Tokenised Deposit,Permissioned Ledger,APAC,6412.32,Settled,5.2,35.4,3.11,1.99
TXN101851,2026-01-22,Deutsche Bank,BNY Mellon,Tokenised Equity,Permissioned Ledger,US,33126.62,Settled,5.8,58.0,0.96,3.18
TXN101852,2026-04-30,Citi,Standard Chartered,Regulated Stablecoin,Permissioned Ledger,UK,10227.93,Pending,,32.4,0.61,0.62
TXN101853,2026-02-19,UBS,JPMorgan,Tokenised Real Estate Fund,Permissioned Ledger,UK,512945.49,Settled,10.1,47.0,3.94,202.1
TXN101854,2026-01-14,JPMorgan,Deutsche Bank,Tokenised Deposit,Hybrid Network,EU,464812.22,Settled,38.7,39.7,1.41,65.54
TXN101855,2026-07-11,UBS,HSBC,Tokenised Bond,Hybrid Network,MEA,191941.27,Settled,25.1,36.9,3.3,63.34
TXN101856,2026-06-24,Barclays,Standard Chartered,Tokenised Bond,Public Blockchain,EU,100434.76,Settled,50.5,37.6,2.13,21.39
TXN101857,2026-01-29,UBS,BNY Mellon,Tokenised Deposit,Hybrid Network,UK,5068.98,Settled,23.1,19.6,0.58,0.29
TXN101858,2026-06-13,Standard Chartered,HSBC,Tokenised Deposit,Public Blockchain,UK,32349.58,Settled,40.8,36.8,1.8,5.82
TXN101859,2026-06-29,HSBC,JPMorgan,Tokenised Deposit,Public Blockchain,APAC,68126.32,Pending,,40.4,3.22,21.94
TXN101860,2026-05-05,UBS,BNY Mellon,Tokenised Deposit,Hybrid Network,APAC,596295.13,Settled,38.5,43.5,0.85,50.69
TXN101861,2026-01-07,Citi,Standard Chartered,Tokenised Deposit,Permissioned Ledger,UK,95003.22,Settled,4.6,64.7,1.17,11.12
TXN101862,2026-01-29,Citi,BNY Mellon,Tokenised Deposit,Public Blockchain,MEA,29165.39,Settled,35.4,28.7,4.03,11.75
TXN101863,2026-05-19,Barclays,Citi,Tokenised Deposit,Hybrid Network,UK,173235.57,Settled,16.3,22.0,1.74,30.14
TXN101864,2026-02-02,Citi,BNY Mellon,Regulated Stablecoin,Permissioned Ledger,UK,69081.71,Settled,12.9,23.5,3.86,26.67
TXN101865,2026-05-14,HSBC,BNY Mellon,Tokenised Equity,Public Blockchain,APAC,77981.12,Pending,,46.3,1.99,15.52
TXN101866,2026-04-21,UBS,Standard Chartered,Regulated Stablecoin,Public Blockchain,US,416451.79,Settled,22.5,16.7,3.54,147.42
TXN101867,2026-03-20,Deutsche Bank,BNY Mellon,Tokenised Bond,Permissioned Ledger,APAC,31735.78,Settled,5.6,49.6,4.25,13.49
TXN101868,2026-06-09,BNY Mellon,JPMorgan,Tokenised Deposit,Hybrid Network,MEA,934.78,Settled,16.6,33.9,4.31,0.4
TXN101869,2026-06-28,Deutsche Bank,Barclays,Tokenised Deposit,Permissioned Ledger,US,40209.61,Settled,8.3,33.7,2.66,10.7
TXN101870,2026-02-27,JPMorgan,Barclays,Tokenised Deposit,Public Blockchain,UK,81131.73,Settled,47.5,35.8,1.11,9.01
TXN101871,2026-01-26,UBS,BNY Mellon,Tokenised Deposit,Permissioned Ledger,MEA,13887.0,Settled,13.2,40.1,2.99,4.15
TXN101872,2026-06-23,UBS,Barclays,Tokenised Equity,Public Blockchain,EU,47090.22,Settled,60.1,44.8,1.84,8.66
TXN101873,2026-01-29,Deutsche Bank,Barclays,Tokenised Real Estate Fund,Permissioned Ledger,UK,67609.69,Settled,9.6,23.8,4.46,30.15
TXN101874,2026-01-04,Citi,BNY Mellon,Tokenised Equity,Public Blockchain,APAC,130610.76,Settled,53.8,28.9,1.49,19.46
TXN101875,2026-04-09,UBS,Standard Chartered,Tokenised Deposit,Hybrid Network,US,41246.8,Pending,,50.3,3.2,13.2
TXN101876,2026-05-21,HSBC,Deutsche Bank,Regulated Stablecoin,Public Blockchain,UK,32919.28,Settled,61.8,49.7,2.47,8.13
TXN101877,2026-02-08,HSBC,Standard Chartered,Regulated Stablecoin,Permissioned Ledger,EU,55771.26,Settled,9.3,34.1,3.72,20.75
TXN101878,2026-01-15,Citi,Barclays,Tokenised Real Estate Fund,Public Blockchain,APAC,47295.58,Settled,79.0,19.4,0.83,3.93
TXN101879,2026-04-29,Barclays,JPMorgan,Tokenised Equity,Hybrid Network,APAC,3939.73,Settled,31.1,23.1,3.1,1.22
TXN101880,2026-01-29,HSBC,Standard Chartered,Tokenised Real Estate Fund,Hybrid Network,APAC,92767.78,Settled,35.8,29.2,3.21,29.78
TXN101881,2026-06-06,JPMorgan,Standard Chartered,Tokenised Deposit,Permissioned Ledger,UK,49160.72,Settled,7.4,51.3,2.05,10.08
TXN101882,2026-03-16,Citi,Barclays,Tokenised Deposit,Permissioned Ledger,MEA,15687.2,Pending,,43.9,2.63,4.13
TXN101883,2026-04-26,Citi,Deutsche Bank,Tokenised Deposit,Hybrid Network,UK,4089.97,Settled,10.7,35.6,3.34,1.37
TXN101884,2026-02-01,Standard Chartered,BNY Mellon,Tokenised Bond,Hybrid Network,EU,38746.46,Settled,18.0,22.1,2.52,9.76
TXN101885,2026-05-10,JPMorgan,HSBC,Tokenised Deposit,Permissioned Ledger,EU,41604.7,Settled,6.5,49.8,3.93,16.35
TXN101886,2026-06-24,BNY Mellon,HSBC,Tokenised Equity,Permissioned Ledger,MEA,7427.93,Settled,11.9,42.7,4.48,3.33
TXN101887,2026-03-25,HSBC,JPMorgan,Tokenised Bond,Public Blockchain,UK,17395.59,Settled,62.7,4.6,1.97,3.43
TXN101888,2026-01-22,Standard Chartered,Deutsche Bank,Regulated Stablecoin,Hybrid Network,APAC,21963.09,Pending,,35.8,2.99,6.57
TXN101889,2026-01-27,Deutsche Bank,Citi,Tokenised Bond,Public Blockchain,APAC,311721.78,Settled,84.9,46.2,4.09,127.49
TXN101890,2026-07-14,Citi,JPMorgan,Tokenised Bond,Permissioned Ledger,MEA,236607.15,Settled,5.9,50.4,3.75,88.73
TXN101891,2026-03-22,Citi,JPMorgan,Tokenised Equity,Public Blockchain,UK,188390.14,Pending,,40.4,2.86,53.88
TXN101892,2026-05-06,HSBC,UBS,Tokenised Deposit,Permissioned Ledger,APAC,5470.5,Settled,13.3,42.2,3.43,1.88
TXN101893,2026-07-03,BNY Mellon,Citi,Tokenised Deposit,Public Blockchain,APAC,123144.83,Settled,47.7,31.9,0.76,9.36
TXN101894,2026-04-02,BNY Mellon,JPMorgan,Tokenised Equity,Permissioned Ledger,MEA,13927.16,Settled,10.1,41.2,2.74,3.82
TXN101895,2026-01-21,HSBC,Citi,Tokenised Equity,Public Blockchain,APAC,8432.64,Pending,,29.7,1.92,1.62
TXN101896,2026-02-16,Barclays,Citi,Tokenised Deposit,Hybrid Network,MEA,395058.09,Settled,27.6,25.8,0.72,28.44
TXN101897,2026-04-11,Standard Chartered,Deutsche Bank,Regulated Stablecoin,Public Blockchain,MEA,28047.48,Settled,41.4,31.1,2.82,7.91
TXN101898,2026-07-06,Barclays,JPMorgan,Tokenised Bond,Permissioned Ledger,MEA,573544.49,Settled,7.7,44.4,1.41,80.87
TXN101899,2026-03-25,Citi,Standard Chartered,Tokenised Deposit,Public Blockchain,APAC,143612.5,Settled,66.2,29.2,1.7,24.41
TXN101900,2026-01-06,UBS,Citi,Tokenised Deposit,Permissioned Ledger,APAC,10699.74,Failed,,43.0,1.84,1.97
TXN101901,2026-05-27,JPMorgan,UBS,Tokenised Deposit,Permissioned Ledger,US,158208.21,Settled,8.6,30.0,2.35,37.18
TXN101902,2026-07-04,HSBC,Deutsche Bank,Tokenised Equity,Permissioned Ledger,MEA,529874.36,Settled,6.4,37.9,2.2,116.57
TXN101903,2026-07-16,JPMorgan,Deutsche Bank,Tokenised Deposit,Permissioned Ledger,MEA,61398.25,Settled,8.6,61.6,0.86,5.28
TXN101904,2026-05-11,Citi,HSBC,Regulated Stablecoin,Permissioned Ledger,MEA,23819.63,Settled,10.1,36.9,3.27,7.79
TXN101905,2026-01-01,HSBC,Citi,Tokenised Deposit,Public Blockchain,EU,24023.41,Pending,,33.3,2.4,5.77
TXN101906,2026-02-27,JPMorgan,Standard Chartered,Tokenised Equity,Public Blockchain,MEA,9312.49,Settled,68.0,36.8,1.03,0.96
TXN101907,2026-05-04,Citi,UBS,Tokenised Deposit,Public Blockchain,EU,29251.52,Settled,74.7,51.9,1.25,3.66
TXN101908,2026-06-15,Barclays,HSBC,Tokenised Deposit,Hybrid Network,MEA,217901.46,Settled,25.9,56.5,1.69,36.83
TXN101909,2026-01-15,UBS,JPMorgan,Tokenised Bond,Permissioned Ledger,EU,68683.97,Settled,5.4,41.9,1.45,9.96
TXN101910,2026-06-11,JPMorgan,HSBC,Regulated Stablecoin,Public Blockchain,MEA,118964.5,Settled,66.5,33.9,1.76,20.94
TXN101911,2026-07-08,BNY Mellon,Standard Chartered,Regulated Stablecoin,Permissioned Ledger,US,51621.79,Settled,2.1,21.5,4.34,22.4
TXN101912,2026-06-12,JPMorgan,Citi,Tokenised Equity,Permissioned Ledger,US,176636.77,Settled,11.1,29.5,4.22,74.54
TXN101913,2026-03-05,Barclays,Deutsche Bank,Tokenised Deposit,Permissioned Ledger,MEA,242072.03,Settled,9.6,32.1,3.59,86.9
TXN101914,2026-01-25,Standard Chartered,UBS,Tokenised Real Estate Fund,Permissioned Ledger,APAC,12232.23,Settled,8.0,18.8,0.92,1.13
TXN101915,2026-01-24,Standard Chartered,JPMorgan,Tokenised Deposit,Permissioned Ledger,US,336511.55,Settled,10.8,30.4,3.09,103.98
TXN101916,2026-01-12,Standard Chartered,UBS,Regulated Stablecoin,Public Blockchain,APAC,104676.36,Settled,56.1,44.6,2.57,26.9
TXN101917,2026-01-18,Standard Chartered,HSBC,Tokenised Deposit,Public Blockchain,US,19501.93,Settled,86.9,28.5,2.6,5.07
TXN101918,2026-01-15,Standard Chartered,Barclays,Tokenised Deposit,Public Blockchain,US,65633.68,Settled,76.3,29.8,0.66,4.33
TXN101919,2026-01-27,Deutsche Bank,Standard Chartered,Tokenised Deposit,Permissioned Ledger,APAC,82304.84,Settled,8.8,36.5,2.86,23.54
TXN101920,2026-03-13,UBS,JPMorgan,Tokenised Deposit,Permissioned Ledger,US,24013.6,Settled,7.4,39.3,0.83,1.99
TXN101921,2026-03-01,Deutsche Bank,Barclays,Tokenised Equity,Permissioned Ledger,UK,240099.86,Settled,9.7,30.2,3.34,80.19
TXN101922,2026-06-23,Barclays,HSBC,Tokenised Real Estate Fund,Public Blockchain,MEA,15327.51,Settled,74.0,54.2,2.0,3.07
TXN101923,2026-05-25,Barclays,HSBC,Tokenised Bond,Permissioned Ledger,EU,7185.07,Settled,8.4,21.1,2.53,1.82
TXN101924,2026-04-03,BNY Mellon,Barclays,Tokenised Deposit,Permissioned Ledger,UK,416625.85,Settled,7.2,22.2,4.41,183.73
TXN101925,2026-02-22,JPMorgan,HSBC,Tokenised Deposit,Public Blockchain,US,43409.94,Settled,19.9,36.7,4.09,17.75
TXN101926,2026-01-08,HSBC,UBS,Tokenised Deposit,Permissioned Ledger,APAC,29019.73,Settled,6.1,31.2,2.5,7.25
TXN101927,2026-03-20,HSBC,Citi,Tokenised Deposit,Hybrid Network,APAC,884229.9,Pending,,22.4,4.18,369.61
TXN101928,2026-01-27,JPMorgan,BNY Mellon,Tokenised Real Estate Fund,Permissioned Ledger,EU,293350.32,Settled,8.2,13.4,4.12,120.86
TXN101929,2026-06-23,JPMorgan,HSBC,Regulated Stablecoin,Public Blockchain,US,5790.13,Settled,22.4,52.6,4.46,2.58
TXN101930,2026-02-19,Deutsche Bank,Citi,Tokenised Equity,Public Blockchain,US,27577.96,Settled,78.5,21.5,1.31,3.61
TXN101931,2026-07-18,Barclays,UBS,Tokenised Bond,Permissioned Ledger,APAC,179823.72,Settled,9.2,26.5,1.99,35.78
TXN101932,2026-05-11,HSBC,BNY Mellon,Regulated Stablecoin,Permissioned Ledger,UK,84651.17,Settled,7.8,41.6,1.45,12.27
TXN101933,2026-04-03,Standard Chartered,JPMorgan,Tokenised Bond,Hybrid Network,EU,17983.94,Settled,20.6,49.6,3.37,6.06
TXN101934,2026-07-11,Barclays,Deutsche Bank,Tokenised Bond,Permissioned Ledger,UK,50174.49,Settled,11.6,49.4,3.75,18.82
TXN101935,2026-06-21,Citi,JPMorgan,Regulated Stablecoin,Hybrid Network,UK,89116.9,Settled,22.0,37.4,1.38,12.3
TXN101936,2026-06-30,UBS,Deutsche Bank,Tokenised Bond,Permissioned Ledger,APAC,93958.62,Settled,9.1,43.6,1.44,13.53
TXN101937,2026-01-24,BNY Mellon,Citi,Tokenised Bond,Public Blockchain,APAC,41098.87,Settled,12.0,19.1,3.92,16.11
TXN101938,2026-03-01,BNY Mellon,HSBC,Tokenised Deposit,Hybrid Network,UK,43265.18,Settled,18.1,37.4,1.56,6.75
TXN101939,2026-05-02,UBS,Barclays,Tokenised Real Estate Fund,Permissioned Ledger,APAC,181659.2,Settled,5.5,39.8,1.99,36.15
TXN101940,2026-05-11,Barclays,UBS,Tokenised Deposit,Hybrid Network,MEA,195021.07,Settled,22.7,49.3,3.01,58.7
TXN101941,2026-05-28,Deutsche Bank,JPMorgan,Regulated Stablecoin,Permissioned Ledger,APAC,65965.49,Settled,6.8,58.7,1.04,6.86
TXN101942,2026-02-15,Barclays,HSBC,Tokenised Deposit,Permissioned Ledger,EU,32532.82,Settled,8.4,15.1,2.02,6.57
TXN101943,2026-01-15,Barclays,UBS,Tokenised Bond,Permissioned Ledger,MEA,49344.31,Settled,6.0,20.5,3.67,18.11
TXN101944,2026-06-02,JPMorgan,HSBC,Regulated Stablecoin,Hybrid Network,UK,23703.54,Settled,34.1,31.0,2.84,6.73
TXN101945,2026-07-18,Deutsche Bank,JPMorgan,Regulated Stablecoin,Permissioned Ledger,MEA,18984.05,Settled,12.6,58.9,3.5,6.64
TXN101946,2026-01-17,JPMorgan,Barclays,Regulated Stablecoin,Permissioned Ledger,MEA,50643.13,Settled,15.5,33.4,1.38,6.99
TXN101947,2026-05-06,UBS,JPMorgan,Regulated Stablecoin,Public Blockchain,US,156564.35,Settled,55.7,32.5,4.4,68.89
TXN101948,2026-03-25,BNY Mellon,Barclays,Regulated Stablecoin,Hybrid Network,UK,5205.46,Settled,18.5,49.1,3.49,1.82
TXN101949,2026-01-09,Deutsche Bank,Standard Chartered,Tokenised Bond,Public Blockchain,EU,20165.31,Settled,58.9,52.9,2.03,4.09
TXN101950,2026-06-15,JPMorgan,HSBC,Tokenised Equity,Permissioned Ledger,MEA,136144.47,Settled,6.3,31.2,3.34,45.47
TXN101951,2026-06-25,Standard Chartered,UBS,Regulated Stablecoin,Permissioned Ledger,MEA,111035.76,Settled,9.4,43.6,2.9,32.2
TXN101952,2026-07-07,Deutsche Bank,Citi,Tokenised Real Estate Fund,Permissioned Ledger,EU,15228.44,Settled,8.2,63.1,4.49,6.84
TXN101953,2026-03-04,BNY Mellon,Barclays,Tokenised Real Estate Fund,Hybrid Network,MEA,172693.39,Settled,35.5,20.7,1.62,27.98
TXN101954,2026-04-27,Standard Chartered,JPMorgan,Tokenised Equity,Permissioned Ledger,US,30169.42,Settled,9.5,45.4,0.87,2.62
TXN101955,2026-05-10,Citi,UBS,Tokenised Deposit,Permissioned Ledger,APAC,402047.67,Settled,10.8,25.4,4.19,168.46
TXN101956,2026-03-29,Citi,JPMorgan,Tokenised Deposit,Permissioned Ledger,MEA,23895.78,Settled,11.5,45.4,2.29,5.47
TXN101957,2026-03-13,Deutsche Bank,Barclays,Regulated Stablecoin,Hybrid Network,UK,20107.26,Settled,9.3,22.2,3.77,7.58
TXN101958,2026-05-19,BNY Mellon,UBS,Tokenised Real Estate Fund,Permissioned Ledger,UK,48635.42,Settled,6.4,30.8,1.91,9.29
TXN101959,2026-03-05,Deutsche Bank,HSBC,Tokenised Deposit,Public Blockchain,MEA,37001.52,Settled,60.4,17.8,3.89,14.39
TXN101960,2026-03-13,UBS,Standard Chartered,Tokenised Equity,Public Blockchain,APAC,93867.45,Settled,57.5,38.3,3.61,33.89
TXN101961,2026-01-21,BNY Mellon,Deutsche Bank,Tokenised Bond,Public Blockchain,APAC,27741.06,Settled,38.6,30.7,3.53,9.79
TXN101962,2026-01-18,Barclays,JPMorgan,Tokenised Deposit,Public Blockchain,US,449681.69,Settled,62.6,54.4,0.63,28.33
